img_path,table_mask,col_mask,original_height,original_width,hasTable,table_count,col_count,table_bboxes,col_bboxes
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00348.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00348.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00348.jpg,4462,5821,1,1,1,"[[(71, 519), (5793, 519), (5793, 4437), (71, 4437)]]","[[[(96, 522), (91, 4437), (299, 4431), (275, 519)], [(315, 519), (339, 4431), (445, 4431), (421, 518)], [(461, 518), (485, 4431), (760, 4427), (728, 516)], [(768, 516), (800, 4427), (1420, 4437), (1395, 512)], [(1435, 512), (1460, 4437), (1553, 4429), (1526, 509)], [(1566, 509), (1593, 4429), (1847, 4431), (1820, 510)], [(1860, 510), (1887, 4431), (2448, 4437), (2427, 506)], [(2467, 506), (2488, 4437), (2872, 4437), (2851, 504)], [(3008, 504), (3017, 4437), (3965, 4437), (3956, 499)], [(3996, 499), (4005, 4437), (4439, 4433), (4428, 510)], [(4468, 510), (4479, 4433), (5002, 4433), (4991, 507)], [(5031, 507), (5042, 4433), (5276, 4437), (5276, 493)], [(5316, 493), (5316, 4437), (5773, 4437), (5777, 491)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00349.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00349.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00349.jpg,4464,5829,1,1,1,"[[(91, 509), (5778, 509), (5778, 4451), (91, 4451)]]","[[[(111, 509), (111, 4451), (304, 4443), (276, 517)], [(316, 517), (344, 4443), (453, 4443), (425, 517)], [(465, 517), (493, 4443), (767, 4449), (736, 513)], [(776, 513), (807, 4449), (1428, 4449), (1397, 513)], [(1437, 513), (1468, 4449), (1566, 4444), (1532, 509)], [(1572, 509), (1606, 4444), (1856, 4444), (1824, 498)], [(1864, 498), (1896, 4444), (2456, 4453), (2434, 498)], [(2474, 498), (2496, 4453), (2875, 4457), (2865, 509)], [(3021, 508), (3013, 4452), (3962, 4451), (3968, 509)], [(4008, 509), (4002, 4451), (4432, 4451), (4438, 509)], [(4478, 509), (4472, 4451), (4989, 4446), (5002, 518)], [(5042, 518), (5029, 4446), (5274, 4448), (5278, 509)], [(5318, 509), (5314, 4448), (5758, 4451), (5758, 509)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00350.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00350.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00350.jpg,4481,5833,1,1,1,"[[(75, 542), (5789, 542), (5789, 4495), (75, 4495)]]","[[[(106, 530), (95, 4481), (316, 4483), (294, 530)], [(334, 530), (356, 4483), (470, 4481), (440, 530)], [(480, 530), (510, 4481), (788, 4482), (755, 530)], [(795, 530), (828, 4482), (1444, 4475), (1410, 519)], [(1450, 519), (1484, 4475), (1576, 4471), (1553, 521)], [(1593, 521), (1616, 4471), (1868, 4471), (1845, 521)], [(1885, 521), (1908, 4471), (2472, 4480), (2450, 511)], [(2490, 511), (2512, 4480), (2896, 4480), (2879, 531)], [(3028, 531), (3009, 4478), (3958, 4480), (3982, 529)], [(4022, 529), (3998, 4480), (4431, 4478), (4453, 531)], [(4493, 531), (4471, 4478), (4982, 4475), (5014, 532)], [(5054, 532), (5022, 4475), (5265, 4472), (5294, 534)], [(5334, 534), (5305, 4472), (5760, 4470), (5774, 534)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00351.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00351.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00351.jpg,4481,5821,1,1,1,"[[(43, 557), (5820, 557), (5820, 4424), (43, 4424)]]","[[[(67, 554), (72, 4454), (341, 4460), (280, 558)], [(320, 558), (381, 4460), (493, 4452), (425, 558)], [(465, 558), (533, 4452), (806, 4461), (741, 554)], [(781, 554), (846, 4461), (1462, 4455), (1396, 534)], [(1436, 534), (1502, 4455), (1593, 4453), (1530, 533)], [(1570, 533), (1633, 4453), (1888, 4454), (1827, 531)], [(1867, 531), (1928, 4454), (2497, 4454), (2436, 527)], [(2476, 527), (2537, 4454), (2907, 4450), (2858, 524)], [(3010, 524), (3019, 4452), (3966, 4454), (3966, 517)], [(4006, 517), (4006, 4454), (4438, 4454), (4428, 522)], [(4468, 522), (4478, 4454), (5000, 4454), (4990, 519)], [(5030, 519), (5040, 4454), (5271, 4454), (5271, 510)], [(5311, 510), (5311, 4454), (5809, 4454), (5750, 507)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00352.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00352.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00352.jpg,4463,5817,1,1,1,"[[(63, 524), (5766, 524), (5766, 4434), (63, 4434)]]","[[[(93, 517), (83, 4434), (327, 4429), (279, 525)], [(319, 525), (367, 4429), (473, 4436), (427, 526)], [(467, 526), (513, 4436), (782, 4434), (740, 522)], [(780, 522), (822, 4434), (1444, 4434), (1393, 513)], [(1433, 513), (1484, 4434), (1573, 4440), (1528, 513)], [(1568, 513), (1613, 4440), (1867, 4440), (1822, 501)], [(1862, 501), (1907, 4440), (2470, 4444), (2431, 501)], [(2471, 501), (2510, 4444), (2885, 4442), (2858, 501)], [(3016, 511), (3001, 4434), (3955, 4436), (3970, 513)], [(4010, 513), (3995, 4436), (4426, 4431), (4441, 520)], [(4481, 520), (4466, 4431), (4978, 4430), (4994, 519)], [(5034, 519), (5018, 4430), (5257, 4436), (5280, 522)], [(5320, 522), (5297, 4436), (5746, 4434), (5760, 521)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00353.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00353.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00353.jpg,4463,5829,1,1,1,"[[(84, 536), (5784, 536), (5784, 4446), (84, 4446)]]","[[[(104, 536), (104, 4446), (329, 4450), (288, 531)], [(328, 531), (369, 4450), (468, 4445), (437, 529)], [(477, 529), (508, 4445), (796, 4444), (746, 525)], [(786, 525), (836, 4444), (1457, 4446), (1408, 515)], [(1448, 515), (1497, 4446), (1586, 4446), (1541, 514)], [(1581, 514), (1626, 4446), (1880, 4446), (1836, 510)], [(1876, 510), (1920, 4446), (2487, 4442), (2443, 502)], [(2483, 502), (2527, 4442), (2906, 4438), (2869, 502)], [(3028, 502), (3028, 4446), (3959, 4441), (3931, 503)], [(3971, 503), (3999, 4441), (4426, 4446), (4402, 504)], [(4442, 504), (4466, 4446), (4980, 4446), (4956, 506)], [(4996, 506), (5020, 4446), (5256, 4450), (5240, 507)], [(5280, 507), (5296, 4450), (5764, 4446), (5777, 509)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00354.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00354.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00354.jpg,4508,5841,1,1,1,"[[(196, 522), (5745, 522), (5745, 4445), (196, 4445)]]","[[[(228, 522), (228, 4445), (448, 4445), (448, 522)], [(488, 522), (488, 4445), (594, 4445), (594, 522)], [(634, 522), (634, 4445), (916, 4437), (902, 519)], [(942, 519), (956, 4437), (1575, 4447), (1566, 519)], [(1606, 519), (1615, 4447), (1707, 4447), (1701, 519)], [(1741, 519), (1747, 4447), (1999, 4445), (1999, 522)], [(2039, 522), (2039, 4445), (2602, 4445), (2602, 522)], [(2642, 522), (2642, 4445), (2959, 4445), (2959, 522)], [(2999, 522), (2999, 4445), (3923, 4445), (3923, 522)], [(3963, 522), (3963, 4445), (4398, 4446), (4398, 523)], [(4438, 523), (4438, 4446), (4939, 4447), (4947, 524)], [(4987, 524), (4979, 4447), (5217, 4448), (5225, 525)], [(5265, 525), (5257, 4448), (5741, 4449), (5739, 526)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00355.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00355.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00355.jpg,4468,5853,1,1,1,"[[(112, 505), (5830, 505), (5830, 4442), (112, 4442)]]","[[[(132, 505), (132, 4442), (375, 4441), (347, 505)], [(387, 505), (415, 4441), (517, 4443), (494, 505)], [(534, 505), (557, 4443), (828, 4451), (810, 512)], [(850, 512), (868, 4451), (1490, 4440), (1471, 499)], [(1511, 499), (1530, 4440), (1620, 4442), (1606, 505)], [(1646, 505), (1660, 4442), (1918, 4442), (1904, 505)], [(1944, 505), (1958, 4442), (2519, 4441), (2503, 505)], [(2543, 505), (2559, 4441), (2911, 4441), (2911, 505)], [(3021, 505), (3037, 4441), (3983, 4432), (3965, 505)], [(4005, 505), (4023, 4432), (4452, 4432), (4434, 505)], [(4474, 505), (4492, 4432), (5006, 4442), (4992, 505)], [(5032, 505), (5046, 4442), (5288, 4442), (5274, 505)], [(5314, 505), (5328, 4442), (5810, 4442), (5810, 505)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00356.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00356.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00356.jpg,4481,5845,1,1,1,"[[(89, 516), (5791, 516), (5791, 4447), (89, 4447)]]","[[[(113, 516), (109, 4447), (364, 4440), (318, 519)], [(358, 519), (404, 4440), (510, 4436), (464, 521)], [(504, 521), (550, 4436), (823, 4447), (777, 518)], [(817, 518), (863, 4447), (1473, 4448), (1438, 504)], [(1478, 504), (1513, 4448), (1605, 4447), (1573, 499)], [(1613, 499), (1645, 4447), (1901, 4447), (1869, 499)], [(1909, 499), (1941, 4447), (2505, 4447), (2470, 504)], [(2510, 504), (2545, 4447), (2906, 4449), (2893, 504)], [(3016, 504), (3015, 4448), (3963, 4448), (3962, 508)], [(4002, 508), (4003, 4448), (4441, 4447), (4426, 507)], [(4466, 507), (4481, 4447), (4998, 4447), (4984, 504)], [(5024, 504), (5038, 4447), (5274, 4444), (5263, 504)], [(5303, 504), (5314, 4444), (5771, 4447), (5779, 504)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00357.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00357.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00357.jpg,4492,5881,1,1,1,"[[(91, 521), (5793, 521), (5793, 4460), (91, 4460)]]","[[[(123, 521), (123, 4460), (344, 4458), (341, 521)], [(381, 521), (384, 4458), (491, 4458), (480, 523)], [(520, 523), (531, 4458), (793, 4458), (793, 519)], [(833, 519), (833, 4458), (1461, 4457), (1461, 518)], [(1501, 518), (1501, 4457), (1590, 4457), (1590, 518)], [(1630, 518), (1630, 4457), (1888, 4457), (1885, 521)], [(1925, 521), (1928, 4457), (2490, 4457), (2490, 518)], [(2530, 518), (2530, 4457), (2900, 4458), (2909, 518)], [(3038, 518), (3038, 4457), (3977, 4457), (3977, 518)], [(4017, 518), (4017, 4457), (4448, 4457), (4448, 518)], [(4488, 518), (4488, 4457), (5006, 4457), (5006, 518)], [(5046, 518), (5046, 4457), (5281, 4448), (5294, 518)], [(5334, 518), (5321, 4448), (5806, 4446), (5790, 520)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00358.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00358.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00358.jpg,4481,5857,1,1,1,"[[(89, 516), (5778, 516), (5778, 4451), (89, 4451)]]","[[[(115, 516), (115, 4451), (333, 4458), (309, 516)], [(349, 516), (373, 4458), (473, 4450), (455, 516)], [(495, 516), (513, 4450), (791, 4455), (771, 516)], [(811, 516), (831, 4455), (1449, 4449), (1433, 516)], [(1473, 516), (1489, 4449), (1582, 4451), (1567, 516)], [(1607, 516), (1622, 4451), (1878, 4451), (1860, 518)], [(1900, 518), (1918, 4451), (2478, 4446), (2466, 511)], [(2506, 511), (2518, 4446), (2886, 4451), (2886, 516)], [(3022, 513), (3033, 4448), (3979, 4430), (3974, 513)], [(4014, 513), (4019, 4430), (4442, 4434), (4436, 519)], [(4476, 519), (4482, 4434), (4998, 4453), (4992, 516)], [(5032, 516), (5038, 4453), (5284, 4454), (5272, 517)], [(5312, 517), (5324, 4454), (5782, 4455), (5782, 520)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00359.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00359.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00359.jpg,4475,5845,1,1,1,"[[(49, 505), (5772, 505), (5772, 4432), (49, 4432)]]","[[[(94, 506), (94, 4427), (299, 4409), (297, 509)], [(337, 509), (339, 4409), (443, 4409), (442, 507)], [(482, 507), (483, 4409), (758, 4423), (754, 507)], [(794, 507), (798, 4423), (1420, 4423), (1414, 500)], [(1454, 500), (1460, 4423), (1547, 4427), (1547, 500)], [(1587, 500), (1587, 4427), (1841, 4427), (1842, 500)], [(1882, 500), (1881, 4427), (2446, 4427), (2446, 501)], [(2486, 501), (2486, 4427), (2865, 4427), (2865, 502)], [(3010, 503), (3001, 4427), (3953, 4428), (3953, 505)], [(3993, 505), (3993, 4428), (4424, 4429), (4424, 513)], [(4464, 513), (4464, 4429), (4976, 4430), (4976, 514)], [(5016, 514), (5016, 4430), (5260, 4431), (5260, 508)], [(5300, 508), (5300, 4431), (5752, 4432), (5755, 509)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00360.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00360.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00360.jpg,4463,5857,1,1,1,"[[(85, 498), (5786, 498), (5786, 4419), (85, 4419)]]","[[[(105, 498), (105, 4419), (331, 4419), (299, 508)], [(339, 508), (371, 4419), (474, 4420), (446, 508)], [(486, 508), (514, 4420), (782, 4417), (760, 498)], [(800, 498), (822, 4417), (1441, 4417), (1419, 498)], [(1459, 498), (1481, 4417), (1561, 4419), (1565, 498)], [(1605, 498), (1601, 4419), (1873, 4443), (1853, 498)], [(1893, 498), (1913, 4443), (2471, 4443), (2450, 498)], [(2490, 498), (2511, 4443), (2882, 4419), (2879, 498)], [(3020, 498), (3023, 4419), (3969, 4418), (3958, 498)], [(3998, 498), (4009, 4418), (4437, 4418), (4434, 498)], [(4474, 498), (4477, 4418), (4988, 4415), (4994, 498)], [(5034, 498), (5028, 4415), (5275, 4415), (5271, 498)], [(5311, 498), (5315, 4415), (5766, 4419), (5766, 498)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00361.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00361.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00361.jpg,4463,5857,1,1,1,"[[(94, 508), (5802, 508), (5802, 4437), (94, 4437)]]","[[[(116, 506), (114, 4437), (329, 4449), (299, 509)], [(339, 509), (369, 4449), (470, 4439), (448, 506)], [(488, 506), (510, 4439), (789, 4435), (758, 508)], [(798, 508), (829, 4435), (1448, 4435), (1422, 496)], [(1462, 496), (1488, 4435), (1580, 4433), (1558, 496)], [(1598, 496), (1620, 4433), (1876, 4433), (1854, 496)], [(1894, 496), (1916, 4433), (2479, 4435), (2453, 496)], [(2493, 496), (2519, 4435), (2893, 4439), (2879, 500)], [(3017, 496), (3017, 4437), (3967, 4437), (3967, 496)], [(4007, 496), (4007, 4437), (4441, 4433), (4441, 492)], [(4481, 492), (4481, 4433), (4997, 4433), (4997, 492)], [(5037, 492), (5037, 4433), (5278, 4437), (5278, 496)], [(5318, 496), (5318, 4437), (5782, 4437), (5782, 496)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00362.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00362.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00362.jpg,4463,5829,1,1,1,"[[(62, 508), (5774, 508), (5774, 4436), (62, 4436)]]","[[[(82, 508), (82, 4436), (292, 4434), (285, 508)], [(325, 508), (332, 4434), (437, 4434), (430, 508)], [(470, 508), (477, 4434), (751, 4436), (751, 508)], [(791, 508), (791, 4436), (1414, 4429), (1404, 508)], [(1444, 508), (1454, 4429), (1551, 4429), (1541, 508)], [(1581, 508), (1591, 4429), (1847, 4434), (1831, 508)], [(1871, 508), (1887, 4434), (2443, 4436), (2443, 508)], [(2483, 508), (2483, 4436), (2862, 4427), (2859, 508)], [(2996, 508), (2999, 4427), (3949, 4425), (3939, 508)], [(3979, 508), (3989, 4425), (4425, 4425), (4415, 508)], [(4455, 508), (4465, 4425), (4968, 4432), (4965, 508)], [(5005, 508), (5008, 4432), (5251, 4432), (5248, 508)], [(5288, 508), (5291, 4432), (5754, 4436), (5754, 508)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00363.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00363.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00363.jpg,4451,5829,1,1,1,"[[(38, 502), (5723, 502), (5723, 4445), (38, 4445)]]","[[[(94, 498), (100, 4385), (293, 4402), (278, 498)], [(318, 498), (333, 4402), (439, 4400), (421, 498)], [(461, 498), (479, 4400), (753, 4400), (736, 498)], [(776, 498), (793, 4400), (1411, 4419), (1397, 498)], [(1437, 498), (1451, 4419), (1545, 4420), (1531, 498)], [(1571, 498), (1585, 4420), (1843, 4426), (1829, 498)], [(1869, 498), (1883, 4426), (2446, 4428), (2432, 499)], [(2472, 499), (2486, 4428), (2864, 4406), (2854, 500)], [(2996, 501), (2992, 4397), (3936, 4415), (3941, 503)], [(3981, 503), (3976, 4415), (4408, 4417), (4413, 504)], [(4453, 504), (4448, 4417), (4964, 4420), (4966, 505)], [(5006, 505), (5004, 4420), (5243, 4421), (5245, 506)], [(5285, 506), (5283, 4421), (5739, 4423), (5753, 507)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00364.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00364.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00364.jpg,4463,5865,1,1,1,"[[(79, 497), (5789, 497), (5789, 4455), (79, 4455)]]","[[[(111, 503), (138, 4438), (328, 4436), (305, 506)], [(345, 506), (368, 4436), (475, 4435), (450, 509)], [(490, 509), (515, 4435), (790, 4435), (765, 504)], [(805, 504), (830, 4435), (1450, 4437), (1424, 497)], [(1464, 497), (1490, 4437), (1587, 4438), (1561, 498)], [(1601, 498), (1627, 4438), (1877, 4438), (1855, 494)], [(1895, 494), (1917, 4438), (2479, 4440), (2457, 496)], [(2497, 496), (2519, 4440), (2895, 4453), (2878, 498)], [(3033, 516), (3024, 4450), (3967, 4450), (3976, 520)], [(4016, 520), (4007, 4450), (4438, 4440), (4448, 516)], [(4488, 516), (4478, 4440), (4994, 4447), (5005, 508)], [(5045, 508), (5034, 4447), (5275, 4458), (5286, 510)], [(5326, 510), (5315, 4458), (5769, 4455), (5811, 513)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00365.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00365.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00365.jpg,4482,5873,1,1,1,"[[(114, 537), (5836, 537), (5836, 4452), (114, 4452)]]","[[[(148, 537), (182, 4432), (373, 4429), (356, 539)], [(396, 539), (413, 4429), (518, 4429), (501, 538)], [(541, 538), (558, 4429), (831, 4431), (813, 532)], [(853, 532), (871, 4431), (1486, 4431), (1468, 528)], [(1508, 528), (1526, 4431), (1621, 4440), (1602, 529)], [(1642, 529), (1661, 4440), (1917, 4440), (1894, 526)], [(1934, 526), (1957, 4440), (2521, 4445), (2497, 513)], [(2537, 513), (2561, 4445), (2919, 4441), (2908, 512)], [(3029, 531), (3031, 4432), (3982, 4432), (3973, 527)], [(4013, 527), (4022, 4432), (4451, 4432), (4444, 519)], [(4484, 519), (4491, 4432), (5007, 4433), (5003, 517)], [(5043, 517), (5047, 4433), (5285, 4434), (5281, 516)], [(5321, 516), (5325, 4434), (5784, 4435), (5812, 514)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00366.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00366.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00366.jpg,4471,5853,1,1,1,"[[(92, 525), (5791, 525), (5791, 4441), (92, 4441)]]","[[[(137, 520), (163, 4408), (362, 4411), (342, 518)], [(382, 518), (402, 4411), (507, 4416), (486, 518)], [(526, 518), (547, 4416), (815, 4417), (799, 517)], [(839, 517), (855, 4417), (1471, 4425), (1454, 515)], [(1494, 515), (1511, 4425), (1611, 4426), (1594, 515)], [(1634, 515), (1651, 4426), (1907, 4426), (1887, 515)], [(1927, 515), (1947, 4426), (2509, 4429), (2489, 514)], [(2529, 514), (2549, 4429), (2901, 4422), (2901, 514)], [(3028, 514), (3028, 4423), (3976, 4429), (3976, 513)], [(4016, 513), (4016, 4429), (4442, 4432), (4442, 513)], [(4482, 513), (4482, 4432), (5002, 4436), (5002, 513)], [(5042, 513), (5042, 4436), (5277, 4438), (5277, 513)], [(5317, 513), (5317, 4438), (5771, 4441), (5786, 513)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00367.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00367.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00367.jpg,4475,5865,1,1,1,"[[(128, 526), (5805, 526), (5805, 4439), (128, 4439)]]","[[[(148, 526), (167, 4419), (365, 4412), (346, 524)], [(386, 524), (405, 4412), (511, 4412), (492, 524)], [(532, 524), (551, 4412), (822, 4418), (804, 523)], [(844, 523), (862, 4418), (1478, 4426), (1460, 514)], [(1500, 514), (1518, 4426), (1614, 4427), (1593, 514)], [(1633, 514), (1654, 4427), (1908, 4435), (1888, 511)], [(1928, 511), (1948, 4435), (2510, 4438), (2491, 504)], [(2531, 504), (2550, 4438), (2917, 4421), (2907, 515)], [(3042, 521), (3050, 4422), (4001, 4427), (3992, 520)], [(4032, 520), (4041, 4427), (4469, 4428), (4463, 521)], [(4503, 521), (4509, 4428), (5025, 4429), (5020, 522)], [(5060, 522), (5065, 4429), (5305, 4430), (5300, 522)], [(5340, 522), (5345, 4430), (5797, 4433), (5797, 520)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00368.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00368.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00368.jpg,4466,5861,1,1,1,"[[(59, 515), (5785, 515), (5785, 4459), (59, 4459)]]","[[[(151, 511), (180, 4409), (359, 4400), (342, 524)], [(382, 524), (399, 4400), (499, 4402), (482, 524)], [(522, 524), (539, 4402), (812, 4413), (797, 521)], [(837, 521), (852, 4413), (1472, 4416), (1459, 510)], [(1499, 510), (1512, 4416), (1605, 4423), (1588, 508)], [(1628, 508), (1645, 4423), (1902, 4427), (1885, 508)], [(1925, 508), (1942, 4427), (2498, 4436), (2486, 504)], [(2526, 504), (2538, 4436), (2898, 4429), (2893, 504)], [(3041, 515), (3044, 4407), (3988, 4414), (3988, 515)], [(4028, 515), (4028, 4414), (4458, 4420), (4458, 515)], [(4498, 515), (4498, 4420), (5011, 4415), (5018, 516)], [(5058, 516), (5051, 4415), (5288, 4419), (5295, 516)], [(5335, 516), (5328, 4419), (5769, 4433), (5792, 515)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00369.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00369.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00369.jpg,4490,5861,1,1,1,"[[(71, 529), (5802, 529), (5802, 4446), (71, 4446)]]","[[[(91, 532), (162, 4368), (351, 4414), (340, 531)], [(380, 531), (391, 4414), (499, 4414), (482, 528)], [(522, 528), (539, 4414), (817, 4418), (794, 527)], [(834, 527), (857, 4418), (1470, 4440), (1454, 519)], [(1494, 519), (1510, 4440), (1604, 4435), (1592, 519)], [(1632, 519), (1644, 4435), (1896, 4442), (1884, 519)], [(1924, 519), (1936, 4442), (2499, 4444), (2484, 519)], [(2524, 519), (2539, 4444), (2909, 4437), (2905, 519)], [(3041, 519), (3044, 4411), (3986, 4435), (3989, 519)], [(4029, 519), (4026, 4435), (4458, 4430), (4462, 530)], [(4502, 530), (4498, 4430), (5009, 4430), (5017, 530)], [(5057, 530), (5049, 4430), (5287, 4438), (5297, 528)], [(5337, 528), (5327, 4438), (5780, 4438), (5782, 528)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00370.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00370.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00370.jpg,4478,5849,1,1,1,"[[(113, 541), (5785, 541), (5785, 4442), (113, 4442)]]","[[[(147, 525), (158, 4380), (356, 4419), (335, 533)], [(375, 533), (396, 4419), (498, 4419), (477, 533)], [(517, 533), (538, 4419), (816, 4430), (789, 525)], [(829, 525), (856, 4430), (1465, 4433), (1451, 525)], [(1491, 525), (1505, 4433), (1604, 4440), (1584, 525)], [(1624, 525), (1644, 4440), (1896, 4436), (1879, 524)], [(1919, 524), (1936, 4436), (2497, 4449), (2479, 519)], [(2519, 519), (2537, 4449), (2900, 4442), (2900, 520)], [(3039, 525), (3029, 4442), (3985, 4436), (3988, 525)], [(4028, 525), (4025, 4436), (4450, 4442), (4458, 525)], [(4498, 525), (4490, 4442), (5006, 4442), (5011, 525)], [(5051, 525), (5046, 4442), (5284, 4444), (5290, 527)], [(5330, 527), (5324, 4444), (5783, 4442), (5782, 528)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00371.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00371.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00371.jpg,4490,5849,1,1,1,"[[(124, 529), (5794, 529), (5794, 4450), (124, 4450)]]","[[[(144, 529), (168, 4429), (368, 4436), (334, 529)], [(374, 529), (408, 4436), (506, 4427), (478, 529)], [(518, 529), (546, 4427), (821, 4433), (787, 529)], [(827, 529), (861, 4433), (1478, 4433), (1446, 531)], [(1486, 531), (1518, 4433), (1610, 4440), (1584, 529)], [(1624, 529), (1650, 4440), (1903, 4441), (1871, 529)], [(1911, 529), (1943, 4441), (2506, 4457), (2477, 515)], [(2517, 515), (2546, 4457), (2909, 4428), (2896, 515)], [(3037, 529), (3033, 4420), (3979, 4438), (3979, 529)], [(4019, 529), (4019, 4438), (4449, 4438), (4457, 529)], [(4497, 529), (4489, 4438), (5002, 4455), (5015, 535)], [(5055, 535), (5042, 4455), (5273, 4444), (5292, 529)], [(5332, 529), (5313, 4444), (5767, 4445), (5774, 529)]]]"
