img_path,table_mask,col_mask,original_height,original_width,hasTable,table_count,col_count,table_bboxes,col_bboxes
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00010.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00010.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00010.jpg,3584,4912,1,1,1,"[[(2473, 376), (4856, 378), (4836, 3380), (2477, 3380)]]","[[[(2497, 373), (2497, 3380), (2578, 3380), (2558, 373)], [(2598, 373), (2618, 3380), (3004, 3380), (2978, 453)], [(3018, 624), (3044, 3380), (3114, 3380), (3097, 624)], [(3137, 373), (3154, 3380), (3232, 3380), (3209, 373)], [(3249, 373), (3272, 3380), (3336, 3380), (3321, 373)], [(3361, 373), (3376, 3380), (3448, 3380), (3426, 373)], [(3466, 373), (3488, 3380), (3539, 3380), (3527, 453)], [(3566, 373), (3579, 3380), (3643, 3380), (3617, 373)], [(3657, 373), (3683, 3380), (3711, 3380), (3709, 373)], [(3749, 373), (3751, 3380), (3799, 3380), (3790, 373)], [(3830, 373), (3839, 3380), (3891, 3380), (3893, 373)], [(3933, 373), (3931, 3380), (3979, 3380), (3983, 373)], [(4023, 373), (4019, 3380), (4051, 3380), (4050, 373)], [(4090, 373), (4091, 3380), (4126, 3380), (4117, 373)], [(4157, 373), (4166, 3380), (4194, 3380), (4193, 373)], [(4233, 373), (4234, 3380), (4262, 3380), (4272, 373)], [(4312, 373), (4302, 3380), (4338, 3380), (4337, 373)], [(4377, 373), (4378, 3380), (4407, 3380), (4408, 374)], [(4448, 374), (4447, 3380), (4480, 3380), (4487, 375)], [(4527, 375), (4520, 3380), (4545, 3380), (4559, 376)], [(4599, 376), (4585, 3380), (4613, 3380), (4635, 377)], [(4675, 377), (4653, 3380), (4676, 3380), (4700, 378)], [(4740, 378), (4716, 3380), (4740, 3380), (4764, 379)], [(4804, 379), (4780, 3380), (4816, 3380), (4829, 460)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00018.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00018.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00018.jpg,3418,4355,1,1,1,"[[(86, 49), (4321, 49), (4321, 3386), (86, 3386)]]","[[[(112, 46), (72, 3373), (258, 3369), (276, 43)], [(316, 43), (298, 3369), (529, 3372), (542, 46)], [(582, 46), (569, 3372), (742, 3371), (764, 45)], [(804, 45), (782, 3371), (1007, 3374), (1009, 45)], [(1049, 45), (1047, 3374), (1343, 3374), (1355, 47)], [(1395, 47), (1383, 3374), (1615, 3374), (1623, 48)], [(1663, 48), (1655, 3374), (1826, 3372), (1826, 45)], [(1866, 45), (1866, 3372), (2171, 3373), (2171, 45)], [(2211, 45), (2211, 3373), (2406, 3376), (2384, 195)], [(2426, 48), (2446, 3376), (2692, 3376), (2664, 48)], [(2704, 48), (2732, 3376), (2951, 3379), (2932, 48)], [(2972, 48), (2991, 3379), (3226, 3380), (3215, 45)], [(3255, 45), (3266, 3380), (3439, 3379), (3419, 40)], [(3459, 40), (3479, 3379), (3661, 3381), (3635, 42)], [(3675, 42), (3701, 3381), (3944, 3384), (3918, 42)], [(3958, 42), (3984, 3384), (4126, 3387), (4101, 48)], [(4141, 48), (4166, 3387), (4317, 3382), (4299, 48)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00019.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00019.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00019.jpg,3921,5148,1,1,1,"[[(166, 97), (5027, 97), (5027, 3814), (166, 3814)]]","[[[(186, 122), (186, 3814), (631, 3814), (688, 125)], [(728, 125), (671, 3814), (968, 3814), (1019, 135)], [(1059, 135), (1008, 3814), (1185, 3814), (1255, 136)], [(1295, 136), (1225, 3814), (1432, 3814), (1471, 1126)], [(1528, 137), (1472, 3814), (1684, 3814), (1756, 148)], [(1796, 148), (1724, 3814), (1949, 3814), (1986, 150)], [(2026, 150), (1989, 3814), (2167, 3814), (2217, 160)], [(2257, 160), (2207, 3814), (2541, 3811), (2554, 1104)], [(2595, 154), (2581, 3811), (3052, 3814), (3041, 1122)], [(3073, 154), (3092, 3814), (3293, 3814), (3278, 145)], [(3318, 145), (3333, 3814), (3507, 3814), (3502, 144)], [(3542, 144), (3547, 3814), (3737, 3814), (3739, 144)], [(3779, 144), (3777, 3814), (3971, 3814), (3971, 141)], [(4011, 141), (4011, 3814), (4211, 3814), (4210, 131)], [(4250, 131), (4251, 3814), (4454, 3814), (4430, 133)], [(4470, 133), (4494, 3814), (4697, 3814), (4661, 126)], [(4701, 126), (4737, 3814), (5007, 3814), (4938, 121)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00020.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00020.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00020.jpg,3612,4863,1,1,1,"[[(136, 202), (4700, 216), (4688, 3445), (108, 3408)]]","[[[(165, 208), (129, 3407), (261, 3408), (286, 208)], [(326, 208), (301, 3408), (559, 3410), (586, 208)], [(626, 208), (599, 3410), (754, 3411), (777, 207)], [(817, 207), (794, 3411), (1043, 3106), (1057, 208)], [(1097, 208), (1078, 3413), (1379, 3416), (1397, 208)], [(1437, 208), (1419, 3416), (1658, 3417), (1684, 208)], [(1724, 208), (1698, 3417), (1862, 3418), (1879, 212)], [(1919, 212), (1902, 3418), (2094, 3419), (2109, 208)], [(2149, 208), (2134, 3419), (2282, 3420), (2285, 208)], [(2556, 211), (2523, 3421), (2749, 3422), (2781, 214)], [(2821, 214), (2789, 3422), (3037, 3425), (3071, 220)], [(3111, 220), (3077, 3425), (3345, 3428), (3388, 211)], [(3428, 211), (3385, 3428), (3562, 3431), (3595, 212)], [(3635, 212), (3602, 3431), (3773, 3432), (3802, 214)], [(3842, 214), (3813, 3432), (4098, 3437), (4131, 214)], [(4171, 214), (4138, 3437), (4360, 3438), (4388, 214)], [(4428, 214), (4400, 3438), (4668, 3442), (4680, 218)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00021.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00021.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00021.jpg,3296,4149,1,1,1,"[[(4008, 3173), (24, 3173), (24, 142), (4008, 142)]]","[[[(88, 111), (69, 3188), (93, 3190), (136, 110)], [(176, 110), (133, 3190), (205, 3183), (358, 109)], [(398, 109), (359, 3182), (530, 3182), (565, 108)], [(605, 108), (570, 3182), (802, 3175), (842, 107)], [(882, 107), (842, 3175), (1041, 3174), (1176, 106)], [(1216, 106), (1178, 3175), (1431, 3180), (1492, 106)], [(1532, 106), (1496, 3180), (1716, 3179), (1771, 106)], [(1811, 106), (1787, 3176), (2017, 3160), (2033, 111)], [(2140, 118), (2124, 3151), (2253, 3161), (2184, 110)], [(2322, 111), (2307, 3161), (2475, 3164), (2554, 115)], [(2594, 115), (2576, 3167), (2830, 3168), (2842, 120)], [(2882, 120), (2870, 3168), (3014, 3175), (3014, 123)], [(3054, 123), (3054, 3175), (3219, 3177), (3219, 126)], [(3259, 126), (3259, 3177), (3530, 3184), (3530, 132)], [(3570, 132), (3570, 3184), (3828, 2556), (3828, 138)], [(3868, 138), (3868, 3181), (3991, 3174), (3988, 142)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00022.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00022.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00022.jpg,3127,2006,1,1,1,"[[(-1, 321), (1984, 321), (1984, 2813), (-1, 2813)]]","[[[(27, 252), (19, 2813), (270, 2813), (270, 252)], [(310, 252), (310, 2813), (1964, 2813), (1972, 252)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00023.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00023.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00023.jpg,3996,5110,1,1,1,"[[(297, 188), (4920, 188), (4920, 3798), (297, 3798)]]","[[[(317, 188), (291, 3822), (606, 3818), (634, 191)], [(674, 191), (646, 3818), (939, 3827), (966, 194)], [(1006, 194), (979, 3827), (1287, 3829), (1311, 197)], [(1351, 197), (1327, 3829), (1626, 3827), (1654, 200)], [(1694, 200), (1666, 3827), (1847, 3830), (1880, 204)], [(1920, 204), (1887, 3830), (2177, 3827), (2204, 204)], [(2244, 204), (2217, 3827), (2491, 3829), (2509, 207)], [(2659, 203), (2687, 3799), (3038, 3806), (3008, 204)], [(3048, 204), (3078, 3806), (3391, 3797), (3371, 199)], [(3411, 199), (3431, 3797), (3646, 3798), (3620, 194)], [(3660, 194), (3686, 3798), (3899, 3796), (3872, 188)], [(3912, 188), (3939, 3796), (4294, 3797), (4269, 186)], [(4309, 186), (4334, 3797), (4593, 3793), (4562, 183)], [(4602, 183), (4633, 3793), (4900, 3798), (4861, 180)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00024.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00024.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00024.jpg,4380,5862,1,1,1,"[[(251, 265), (5609, 265), (5609, 4191), (251, 4191)]]","[[[(277, 272), (238, 4154), (398, 4157), (436, 274)], [(476, 274), (438, 4157), (749, 4161), (786, 278)], [(826, 278), (789, 4161), (981, 4161), (1017, 280)], [(1057, 280), (1021, 4161), (1317, 4164), (1354, 284)], [(1394, 284), (1357, 4164), (1712, 4173), (1756, 288)], [(1796, 288), (1752, 4173), (2048, 4175), (2091, 292)], [(2131, 292), (2088, 4175), (2280, 4179), (2325, 295)], [(2365, 295), (2320, 4179), (2563, 4183), (2607, 298)], [(2647, 298), (2603, 4183), (2775, 4181), (2821, 301)], [(3067, 289), (3027, 4177), (3311, 3698), (3344, 290)], [(3384, 290), (3344, 4190), (3656, 3694), (3688, 292)], [(3728, 292), (3691, 4185), (4019, 4186), (4056, 294)], [(4096, 294), (4059, 4186), (4276, 3699), (4308, 295)], [(4348, 295), (4311, 4184), (4521, 4188), (4559, 296)], [(4599, 296), (4561, 4188), (4916, 4189), (4948, 299)], [(4988, 299), (4956, 4189), (5228, 4192), (5256, 301)], [(5296, 301), (5268, 4192), (5582, 4192), (5610, 305)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00025.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00025.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00025.jpg,3644,4706,1,1,1,"[[(170, 167), (4600, 167), (4600, 3523), (170, 3523)]]","[[[(193, 172), (163, 3522), (240, 3507), (270, 172)], [(310, 172), (280, 3507), (593, 3514), (634, 173)], [(674, 173), (633, 3514), (1175, 3514), (1196, 175)], [(1236, 175), (1215, 3514), (1434, 3516), (1459, 176)], [(1499, 176), (1474, 3516), (1770, 3516), (1787, 177)], [(1827, 177), (1810, 3516), (2300, 3522), (2300, 180)], [(2445, 196), (2469, 3525), (2720, 3523), (2697, 193)], [(2737, 193), (2760, 3523), (2936, 3523), (2915, 190)], [(2955, 190), (2976, 3523), (3201, 3519), (3180, 187)], [(3220, 187), (3241, 3519), (3574, 3520), (3548, 183)], [(3588, 183), (3614, 3520), (3907, 3520), (3872, 179)], [(3912, 179), (3947, 3520), (4247, 3522), (4213, 175)], [(4253, 175), (4287, 3522), (4578, 3522), (4538, 173)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00026.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00026.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00026.jpg,3074,3983,1,1,1,"[[(97, 68), (3950, 68), (3950, 3049), (97, 3049)]]","[[[(117, 68), (55, 3039), (199, 3039), (245, 72)], [(285, 72), (239, 3039), (371, 3039), (438, 77)], [(478, 77), (411, 3039), (522, 3039), (612, 81)], [(652, 81), (562, 3039), (744, 3039), (872, 88)], [(912, 88), (784, 3039), (932, 3039), (1028, 562)], [(1081, 92), (972, 3039), (1178, 3039), (1270, 98)], [(1310, 98), (1218, 3039), (1457, 3039), (1506, 105)], [(1546, 105), (1497, 3039), (1790, 3040), (1839, 577)], [(1879, 115), (1830, 3040), (2064, 3040), (2063, 114)], [(2103, 114), (2104, 3040), (2297, 3040), (2294, 108)], [(2334, 108), (2337, 3040), (2521, 3040), (2548, 101)], [(2588, 101), (2561, 3040), (2697, 3040), (2725, 97)], [(2765, 97), (2737, 3040), (2929, 3041), (2948, 576)], [(2990, 92), (2969, 3041), (3134, 3042), (3156, 87)], [(3196, 87), (3174, 3042), (3337, 3043), (3370, 83)], [(3410, 83), (3377, 3043), (3539, 3044), (3574, 79)], [(3614, 79), (3579, 3044), (3778, 3046), (3823, 76)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00027.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00027.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00027.jpg,4407,5651,1,1,1,"[[(187, 207), (5539, 207), (5539, 4133), (187, 4133)]]","[[[(207, 207), (171, 3711), (336, 3712), (373, 211)], [(413, 211), (372, 4072), (693, 4077), (724, 219)], [(764, 219), (736, 3714), (923, 3724), (948, 224)], [(988, 224), (958, 4080), (1250, 4084), (1282, 231)], [(1322, 231), (1289, 3730), (1647, 3734), (1672, 234)], [(1712, 234), (1687, 3734), (1979, 3741), (2003, 236)], [(2043, 236), (2023, 4082), (2216, 4081), (2243, 237)], [(2283, 237), (2256, 4081), (2492, 4083), (2517, 239)], [(2557, 239), (2534, 3746), (2503, 3747), (2730, 840)], [(2985, 250), (2984, 3732), (3257, 3757), (3255, 854)], [(3295, 251), (3297, 3757), (3415, 3762), (3599, 252)], [(3639, 252), (3639, 4110), (3965, 4114), (3958, 254)], [(3998, 254), (4005, 3765), (4217, 3769), (4210, 254)], [(4250, 254), (4257, 3769), (4464, 3773), (4459, 253)], [(4499, 253), (4504, 4119), (4850, 4123), (4842, 252)], [(4882, 252), (4890, 3779), (5165, 3784), (5155, 251)], [(5195, 251), (5205, 3784), (5513, 3791), (5504, 251)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00028.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00028.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00028.jpg,4254,5705,1,1,1,"[[(193, 241), (5562, 313), (5514, 4085), (159, 4066)]]","[[[(217, 242), (183, 4064), (351, 4066), (396, 243)], [(436, 243), (391, 4066), (660, 4064), (707, 250)], [(747, 250), (700, 4064), (869, 4066), (915, 252)], [(955, 252), (909, 4066), (1226, 4068), (1276, 255)], [(1316, 255), (1266, 4068), (1581, 4071), (1634, 259)], [(1674, 259), (1621, 4071), (1942, 4067), (1994, 268)], [(2034, 268), (1982, 4067), (2201, 4070), (2245, 277)], [(2285, 277), (2241, 4070), (2459, 4075), (2505, 279)], [(2545, 279), (2499, 4075), (2670, 4082), (2715, 280)], [(3046, 279), (3011, 4072), (3282, 4071), (3317, 293)], [(3357, 293), (3322, 4071), (3643, 4074), (3673, 290)], [(3713, 290), (3683, 4074), (4000, 4076), (4033, 293)], [(4073, 293), (4040, 4076), (4209, 4079), (4240, 295)], [(4280, 295), (4249, 4079), (4471, 4079), (4498, 302)], [(4538, 302), (4511, 4079), (4876, 4084), (4907, 305)], [(4947, 305), (4916, 4084), (5188, 4084), (5226, 312)], [(5266, 312), (5228, 4084), (5496, 4086), (5539, 311)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00029.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00029.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00029.jpg,3225,4247,1,1,1,"[[(129, 116), (4092, 112), (4116, 3151), (129, 3151)]]","[[[(159, 113), (149, 3151), (325, 3155), (337, 116)], [(377, 116), (365, 3155), (539, 3151), (555, 117)], [(595, 117), (579, 3151), (817, 3149), (833, 112)], [(873, 112), (857, 3149), (1163, 3151), (1173, 114)], [(1213, 114), (1203, 3151), (1473, 3151), (1481, 114)], [(1521, 114), (1513, 3151), (1754, 3151), (1761, 116)], [(1801, 116), (1794, 3151), (2066, 3151), (2068, 115)], [(2181, 116), (2200, 3151), (2343, 3151), (2320, 116)], [(2360, 116), (2383, 3151), (2631, 3152), (2607, 117)], [(2647, 117), (2671, 3152), (2910, 3151), (2890, 114)], [(2930, 114), (2950, 3151), (3113, 3152), (3090, 117)], [(3130, 117), (3153, 3152), (3297, 3151), (3279, 117)], [(3319, 117), (3337, 3151), (3621, 3155), (3596, 115)], [(3636, 115), (3661, 3155), (3910, 3148), (3879, 115)], [(3919, 115), (3950, 3148), (4105, 3149), (4075, 113)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00030.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00030.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00030.jpg,3336,4273,1,1,1,"[[(51, 128), (4210, 128), (4210, 3308), (51, 3308)]]","[[[(88, 132), (55, 3293), (301, 3295), (325, 113)], [(365, 113), (341, 3295), (640, 3291), (658, 115)], [(698, 115), (680, 3291), (953, 3292), (975, 114)], [(1015, 114), (993, 3292), (1224, 3293), (1246, 119)], [(1286, 119), (1264, 3293), (1458, 3293), (1479, 119)], [(1519, 119), (1498, 3293), (1742, 3293), (1761, 124)], [(1801, 124), (1782, 3293), (2030, 3296), (2044, 124)], [(2084, 124), (2070, 3296), (2319, 3291), (2349, 130)], [(2389, 130), (2359, 3291), (2620, 3294), (2637, 127)], [(2677, 127), (2660, 3294), (2884, 3294), (2907, 127)], [(2947, 127), (2924, 3294), (3114, 3292), (3131, 122)], [(3171, 122), (3154, 3292), (3341, 3293), (3359, 124)], [(3399, 124), (3381, 3293), (3710, 3296), (3742, 124)], [(3782, 124), (3750, 3296), (3976, 3296), (3999, 124)], [(4039, 124), (4016, 3296), (4160, 3296), (4194, 122)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00031.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00031.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00031.jpg,3129,4270,1,1,1,"[[(182, 222), (4149, 222), (4149, 3083), (182, 3083)]]","[[[(188, 208), (169, 3068), (291, 3068), (323, 214)], [(363, 214), (331, 3068), (545, 3067), (587, 209)], [(627, 209), (585, 3067), (793, 3070), (827, 208)], [(867, 208), (833, 3070), (1044, 3069), (1072, 204)], [(1112, 204), (1084, 3069), (1324, 3068), (1343, 207)], [(1383, 207), (1364, 3068), (1516, 3070), (1523, 208)], [(1563, 208), (1556, 3070), (1676, 3069), (1674, 210)], [(1714, 210), (1711, 2900), (1676, 3069), (1850, 209)], [(1890, 209), (1908, 3070), (2085, 3070), (2066, 228)], [(2211, 228), (2182, 3067), (2349, 3068), (2412, 220)], [(2452, 220), (2389, 3068), (2616, 3069), (2675, 217)], [(2715, 217), (2656, 3069), (2821, 3074), (2854, 218)], [(2894, 218), (2861, 3074), (3016, 3073), (3036, 213)], [(3076, 213), (3056, 3073), (3258, 3075), (3250, 210)], [(3290, 210), (3298, 3075), (3536, 3074), (3532, 211)], [(3572, 211), (3576, 3074), (3775, 3077), (3771, 208)], [(3811, 208), (3815, 3077), (4110, 3076), (4097, 208)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00032.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00032.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00032.jpg,4103,5141,1,1,1,"[[(229, 432), (4943, 432), (4943, 3960), (229, 3960)]]","[[[(264, 430), (308, 3902), (440, 3902), (405, 428)], [(445, 428), (478, 3865), (792, 3903), (743, 426)], [(783, 426), (828, 3829), (792, 3903), (904, 424)], [(944, 424), (999, 3899), (1291, 3900), (1243, 418)], [(1283, 418), (1331, 3900), (1676, 3852), (1626, 414)], [(1666, 414), (1710, 3416), (1675, 3902), (1971, 414)], [(2011, 414), (2063, 3899), (2202, 3900), (2150, 408)], [(2190, 408), (2242, 3900), (2397, 3895), (2373, 402)], [(2413, 402), (2437, 3895), (2556, 3897), (2547, 396)], [(2673, 373), (2654, 3901), (2813, 3903), (2848, 384)], [(2888, 384), (2853, 3903), (3233, 3901), (3274, 392)], [(3314, 392), (3273, 3901), (3568, 3901), (3606, 396)], [(3646, 396), (3608, 3901), (3780, 3901), (3831, 399)], [(3871, 399), (3820, 3901), (4001, 3904), (4044, 401)], [(4084, 401), (4041, 3904), (4329, 3904), (4388, 405)], [(4428, 405), (4369, 3904), (4543, 3902), (4616, 408)], [(4656, 408), (4583, 3902), (4888, 3901), (4950, 414)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00033.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00033.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00033.jpg,2985,2117,1,1,1,"[[(300, 203), (1971, 203), (1971, 2782), (300, 2782)]]","[[[(322, 207), (302, 2779), (810, 2782), (828, 206)], [(868, 206), (850, 2782), (1358, 2788), (1372, 211)], [(1412, 211), (1398, 2788), (1453, 2788), (1470, 210)], [(1510, 210), (1493, 2788), (1696, 2789), (1712, 210)], [(1752, 210), (1736, 2789), (1847, 2790), (1862, 213)], [(1902, 213), (1887, 2790), (1945, 2791), (1958, 213)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00034.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00034.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00034.jpg,4422,2831,1,1,1,"[[(152, 265), (2454, 265), (2454, 4260), (152, 4260)]]","[[[(165, 272), (191, 4256), (806, 4254), (666, 276)], [(706, 276), (846, 4254), (1188, 4253), (1054, 278)], [(1094, 278), (1228, 4253), (1711, 4252), (1581, 287)], [(1621, 287), (1751, 4252), (2214, 4248), (2124, 287)], [(2164, 287), (2254, 4248), (2416, 4251), (2381, 289)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00035.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00035.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00035.jpg,4266,2845,1,2,2,"[[(174, 266), (1394, 266), (1394, 3996), (174, 3996)], [(1405, 290), (2651, 290), (2651, 2494), (1405, 2494)]]","[[[(194, 266), (194, 3996), (1172, 3996), (1160, 266)], [(1200, 266), (1212, 3996), (1364, 3998), (1374, 266)]], [[(1418, 289), (1416, 2496), (2433, 2494), (2433, 289)], [(2473, 289), (2473, 2494), (2631, 2494), (2631, 290)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00036.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00036.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00036.jpg,3329,2012,1,1,1,"[[(175, 172), (1966, 172), (1966, 3097), (175, 3097)]]","[[[(211, 175), (228, 3094), (712, 3094), (681, 177)], [(721, 177), (752, 3094), (1004, 3095), (978, 172)], [(1018, 172), (1044, 3095), (1354, 3092), (1321, 174)], [(1361, 174), (1394, 3092), (1636, 3094), (1610, 170)], [(1650, 170), (1676, 3094), (1977, 3096), (1971, 174)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00037.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00037.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00037.jpg,4760,3240,1,4,4,"[[(82, 173), (983, 173), (983, 4753), (82, 4753)], [(928, 191), (1731, 188), (1731, 4756), (928, 4759)], [(1728, 196), (2639, 196), (2639, 4769), (1728, 4769)], [(2530, 199), (3228, 199), (3228, 3455), (2530, 3455)]]","[[[(102, 173), (102, 4753), (587, 4755), (565, 178)], [(605, 178), (627, 4755), (896, 4757), (834, 181)], [(874, 181), (936, 4757), (979, 4757), (916, 182)]], [[(948, 191), (1021, 4759), (1416, 4754), (1375, 191)], [(1415, 191), (1456, 4754), (1694, 4764), (1626, 191)], [(1666, 191), (1734, 4764), (1799, 4760), (1710, 192)]], [[(1748, 196), (1837, 4762), (2249, 4756), (2166, 196)], [(2206, 196), (2289, 4756), (2505, 4756), (2422, 196)], [(2462, 196), (2545, 4756), (2615, 4758), (2509, 197)]], [[(2551, 199), (2627, 3456), (2934, 3456), (2907, 199)], [(2947, 199), (2974, 3456), (3136, 3455), (3085, 199)], [(3125, 199), (3176, 3455), (3208, 3455), (3162, 199)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00038.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00038.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00038.jpg,3393,2085,1,1,1,"[[(53, 180), (1437, 180), (1437, 3363), (53, 3363)]]","[[[(76, 194), (73, 3363), (428, 3368), (514, 200)], [(554, 200), (468, 3368), (690, 3365), (760, 205)], [(800, 205), (730, 3365), (970, 3369), (1019, 212)], [(1059, 212), (1010, 3369), (1125, 3367), (1158, 210)], [(1198, 210), (1165, 3367), (1266, 3364), (1292, 214)], [(1332, 214), (1306, 3364), (1416, 3363), (1433, 215)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00039.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00039.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00039.jpg,3254,2080,1,1,1,"[[(146, 212), (2036, 212), (2036, 849), (146, 849)]]","[[[(169, 211), (154, 3175), (418, 3173), (429, 211)], [(469, 211), (458, 3173), (589, 3171), (606, 213)], [(1123, 212), (1108, 3173), (1375, 3179), (1387, 212)], [(1427, 212), (1415, 3179), (1539, 3182), (1552, 212)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00040.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00040.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00040.jpg,1977,1526,1,1,1,"[[(159, 155), (1391, 155), (1391, 1863), (159, 1863)]]","[[[(182, 165), (161, 1863), (601, 1862), (644, 167)], [(684, 167), (641, 1862), (873, 1861), (899, 166)], [(939, 166), (913, 1861), (1251, 1862), (1258, 168)], [(1298, 168), (1291, 1862), (1374, 1862), (1371, 169)]]]"
./ICDAR/ICDAR2019_cTDaR/training/TRACKB1/ground_truth\cTDaR_t00041.jpg,./ICDAR/ICDAR_Processed\table_mask\cTDaR_t00041.jpg,./ICDAR/ICDAR_Processed\col_mask\cTDaR_t00041.jpg,3559,2256,1,1,1,"[[(226, 72), (1673, 72), (1673, 3500), (226, 3500)]]","[[[(249, 47), (237, 3461), (497, 3460), (515, 50)], [(555, 50), (537, 3460), (802, 3462), (826, 50)], [(866, 50), (842, 3462), (1105, 3461), (1120, 47)], [(1160, 47), (1145, 3461), (1245, 3459), (1233, 47)], [(1273, 47), (1285, 3459), (1392, 3460), (1399, 47)], [(1439, 47), (1432, 3460), (1741, 3463), (1741, 47)]]]"
